booking_id,arrival_date,lead_time,is_flexible
5257,2022-07-18,27,True
5258,2022-07-27,21,True
5259,2020-07-27,26,True
5260,2021-05-09,67,True
5261,2020-11-18,41,True
5262,2022-10-28,29,False
5263,2023-04-20,42,True
5264,2025-08-30,34,True
5265,2020-07-10,31,True
5266,2023-08-12,43,False
5267,2023-04-09,33,True
5268,2023-03-03,40,True
5269,2025-05-25,28,False
5270,2021-05-23,24,False
5271,2020-05-29,21,False
5272,2024-01-22,21,True
5273,2022-02-14,17,True
5274,2020-03-05,19,False
5275,2021-07-24,19,False
5276,2021-10-07,22,False
5277,2023-09-01,64,True
5278,2021-01-23,25,False
5279,2022-07-17,29,True
5280,2022-10-30,30,True
5281,2022-09-12,65,True
5282,2025-09-29,21,False
5283,2020-06-06,24,True
5284,2025-09-01,25,True
5285,2023-07-21,48,False
5286,2024-09-15,55,True
5287,2022-08-08,33,True
5288,2022-09-05,51,False
5289,2025-06-06,28,False
5290,2025-06-27,24,True
5291,2021-07-09,49,False
5292,2021-04-30,33,True
5293,2022-12-20,20,False
5294,2025-07-02,44,False
5295,2021-11-23,24,True
5296,2023-11-10,23,False
5297,2024-06-01,41,True
5298,2024-08-25,25,True
5299,2023-06-29,31,False
5300,2022-07-05,36,True
5301,2025-09-21,20,True
5302,2023-08-26,31,True
5303,2024-06-26,55,True
5304,2022-02-14,19,False
5305,2024-01-14,32,False
5306,2021-07-31,20,True
5307,2021-07-16,45,True
5308,2024-06-09,44,True
5309,2023-03-22,23,True
5310,2024-03-02,103,True
5311,2021-08-14,47,True
5312,2023-08-10,37,True
5313,2022-08-25,36,True
5314,2023-08-08,44,False
5315,2021-09-10,19,False
5316,2024-06-09,29,False
5317,2024-09-28,31,True
5318,2021-08-03,22,False
5319,2021-09-22,33,False
5320,2023-12-13,51,False
5321,2024-04-17,22,True
5322,2024-05-18,26,True
5323,2024-03-01,20,True
5324,2022-06-24,16,True
5325,2022-06-26,39,False
5326,2021-07-28,26,True
5327,2020-11-27,27,True
5328,2024-04-06,19,True
5329,2020-08-02,24,True
5330,2025-08-16,47,False
5331,2024-12-07,26,True
5332,2025-03-29,27,True
5333,2025-07-10,29,True
5334,2022-07-12,18,True
5335,2025-02-18,35,False
5336,2020-11-30,18,False
5337,2020-03-20,19,True
5338,2024-09-02,19,False
5339,2020-07-11,24,True
5340,2025-11-20,23,True
5341,2024-02-01,26,False
5342,2024-07-26,19,True
5343,2021-07-17,44,True
5344,2024-01-28,40,True
5345,2020-06-03,24,False
5346,2025-01-17,22,False
5347,2021-01-12,21,True
5348,2024-04-23,23,True
5349,2021-06-20,17,True
5350,2020-07-04,19,False
5351,2022-10-28,40,True
5352,2021-01-10,30,False
5353,2024-06-27,67,False
5354,2021-07-07,23,True
5355,2022-02-05,23,True
5356,2023-07-02,22,True
5357,2021-09-03,23,True
5358,2022-06-05,21,True
5359,2024-10-27,30,True
5360,2021-02-16,27,True
5361,2020-07-20,22,True
5362,2021-12-16,52,False
5363,2022-07-31,81,False
5364,2023-06-03,49,False
5365,2022-05-26,34,True
5366,2024-09-08,38,True
5367,2020-05-23,79,True
5368,2022-08-10,38,True
5369,2022-06-11,21,True
5370,2023-10-24,31,True
5371,2025-09-20,35,True
5372,2023-02-10,19,True
5373,2025-11-14,23,True
5374,2021-09-24,47,True
5375,2020-04-23,16,True
5376,2020-12-28,18,False
5377,2022-06-26,24,True
5378,2021-11-01,31,True
5379,2020-08-08,18,True
5380,2022-08-11,25,True
5381,2022-01-20,48,False
5382,2020-09-07,27,True
5383,2021-09-17,42,False
5384,2025-06-15,21,True
5385,2021-09-24,20,True
5386,2024-06-08,40,False
5387,2023-08-26,31,False
5388,2022-08-05,18,True
5389,2021-07-09,20,False
5390,2022-05-13,64,True
5391,2023-08-02,19,True
5392,2022-03-07,42,True
5393,2021-06-09,22,False
5394,2020-08-31,26,True
5395,2025-06-07,30,False
5396,2022-08-20,16,True
5397,2023-09-11,17,True
5398,2022-11-28,27,False
5399,2025-05-23,20,True
5400,2023-06-08,44,True
5401,2022-10-24,17,True
5402,2025-08-01,34,False
5403,2024-06-15,18,True
5404,2020-08-25,23,True
5405,2021-02-11,19,True
5406,2024-09-05,82,False
5407,2025-01-10,18,True
5408,2023-06-06,25,False
5409,2023-06-17,17,False
5410,2023-09-19,65,True
5411,2022-08-19,31,True
5412,2024-02-20,28,True
5413,2020-08-21,60,True
5414,2025-09-14,28,True
5415,2024-07-21,29,False
5416,2023-09-18,28,True
5417,2021-11-01,34,True
5418,2020-12-11,22,True
5419,2022-07-14,24,True
5420,2023-12-15,39,True
5421,2023-09-22,30,False
5422,2022-06-11,25,True
5423,2023-08-27,17,True
5424,2024-10-20,61,False
5425,2020-04-05,21,True
5426,2022-09-02,44,False
5427,2024-08-02,28,True
5428,2023-06-07,18,False
5429,2023-11-07,52,True
5430,2023-03-05,29,True
5431,2025-12-01,55,True
5432,2020-06-17,24,True
5433,2022-12-02,37,False
5434,2020-08-01,16,True
5435,2020-12-06,22,True
5436,2022-06-11,18,True
5437,2020-11-21,23,True
5438,2025-09-17,33,True
5439,2025-08-28,21,True
5440,2022-01-13,41,True
5441,2023-09-29,20,True
5442,2023-05-06,41,False
5443,2024-10-27,54,True
5444,2023-09-14,44,True
5445,2020-01-02,23,True
5446,2024-08-07,16,False
5447,2024-07-18,35,True
5448,2023-02-07,25,True
5449,2025-07-05,19,True
5450,2025-07-12,21,True
5451,2023-03-31,58,True
5452,2023-08-21,18,False
5453,2025-12-19,33,True
5454,2021-09-19,29,True
5455,2021-12-02,23,False
5456,2021-02-28,36,True
5457,2025-06-27,67,True
5458,2024-07-14,23,True
5459,2020-08-18,24,False
5460,2025-10-25,35,True
5461,2024-06-29,42,True
5462,2025-03-04,25,True
5463,2020-06-09,23,True
5464,2023-01-21,16,True
5465,2024-04-27,20,False
5466,2023-06-03,18,True
5467,2024-01-02,37,False
5468,2024-11-04,24,True
5469,2022-06-01,23,False
5470,2025-02-25,26,False
5471,2020-12-18,20,True
5472,2021-08-16,63,True
5473,2020-06-03,53,False
5474,2022-04-26,66,True
5475,2022-06-08,37,True
5476,2024-09-27,26,False
5477,2023-11-13,66,True
5478,2022-08-15,21,True
5479,2023-11-10,20,False
5480,2020-06-14,21,True
5481,2021-02-20,34,True
5482,2023-09-14,20,True
5483,2023-10-01,25,True
5484,2024-08-20,17,False
5485,2022-07-06,33,False
5486,2024-06-18,17,True
5487,2024-03-05,19,False
5488,2025-09-16,50,True
5489,2021-06-10,49,True
5490,2023-06-14,31,True
5491,2023-08-13,30,True
5492,2025-12-26,22,True
5493,2021-05-07,20,True
5494,2023-03-29,23,True
5495,2022-02-19,17,True
5496,2023-04-08,29,False
5497,2021-06-30,27,False
5498,2020-06-08,19,False
5499,2023-07-09,64,True
5500,2022-01-12,35,True
5501,2021-02-26,37,True
5502,2021-11-29,22,True
5503,2020-06-10,26,True
5504,2025-08-31,35,True
5505,2023-07-20,28,True
5506,2024-10-25,66,False
5507,2022-07-30,24,True
5508,2025-07-05,22,True
5509,2022-11-03,36,True
5510,2023-07-11,18,True
5511,2022-12-04,42,True
5512,2024-07-01,18,True
5513,2023-07-02,36,False
5514,2021-08-17,21,True
5515,2020-10-16,33,True
5516,2023-08-19,42,True
5517,2022-11-25,28,True
5518,2020-08-07,18,True
5519,2022-06-26,19,True
5520,2023-02-26,20,True
5521,2024-12-07,16,False
5522,2020-07-12,48,True
5523,2022-02-27,27,True
5524,2024-11-22,18,True
5525,2023-10-27,59,True
5526,2021-09-09,20,True
5527,2025-02-13,29,True
5528,2022-12-09,20,False
5529,2022-12-28,16,True
5530,2025-10-06,18,True
5531,2025-08-28,22,True
5532,2022-04-04,41,False
5533,2020-09-29,31,True
5534,2021-12-05,28,True
5535,2020-04-21,16,True
5536,2020-03-16,52,True
5537,2022-06-26,29,True
5538,2025-08-21,25,True
5539,2025-05-18,48,True
5540,2023-02-13,51,False
5541,2023-06-30,48,True
5542,2020-01-22,24,True
5543,2021-06-10,19,True
5544,2020-03-31,44,True
5545,2024-07-27,18,True
5546,2020-10-16,84,False
5547,2025-05-10,26,True
5548,2023-10-08,19,False
5549,2021-06-27,18,True
5550,2020-11-29,18,False
5551,2023-09-15,28,True
5552,2025-07-03,26,True
5553,2024-06-14,18,True
5554,2022-02-27,23,True
5555,2023-07-28,18,True
5556,2021-10-12,35,True
5557,2025-12-28,26,False
5558,2024-07-20,23,False
5559,2023-08-29,18,False
5560,2022-07-30,23,True
5561,2023-09-02,22,False
5562,2022-02-02,30,True
5563,2020-04-15,28,True
5564,2022-06-26,39,True
5565,2025-08-08,22,True
5566,2023-09-13,16,True
5567,2020-07-23,44,True
5568,2025-06-13,19,True
5569,2021-08-14,18,False
5570,2021-07-15,26,False
5571,2021-09-18,30,True
5572,2023-07-15,22,True
5573,2023-06-05,22,False
5574,2022-12-03,23,True
5575,2024-06-12,58,False
5576,2021-11-02,26,False
5577,2024-08-30,19,True
5578,2021-02-01,19,True
5579,2024-08-31,24,False
5580,2023-12-23,29,False
5581,2024-03-02,33,True
5582,2022-10-28,28,True
5583,2024-01-03,20,True
5584,2020-07-18,22,True
5585,2025-03-08,38,False
5586,2020-06-18,18,False
5587,2020-10-27,22,True
5588,2023-07-14,35,True
5589,2024-07-09,41,False
5590,2020-07-13,24,True
5591,2025-07-26,22,True
5592,2025-09-28,18,True
5593,2023-08-19,34,True
5594,2022-10-26,54,False
5595,2024-07-12,137,False
5596,2021-12-16,31,True
5597,2022-12-09,26,True
5598,2025-07-20,19,True
5599,2025-09-07,16,True
5600,2025-08-03,28,False
5601,2021-08-06,115,True
5602,2021-07-01,52,False
5603,2021-09-18,47,True
5604,2022-08-21,29,True
5605,2021-10-24,31,True
5606,2022-06-01,15,True
5607,2023-09-06,38,True
5608,2024-08-06,21,True
5609,2024-07-05,20,True
5610,2024-10-23,23,False
5611,2020-04-27,23,True
5612,2020-06-08,20,True
5613,2024-09-07,26,True
5614,2023-05-04,21,True
5615,2023-07-16,27,True
5616,2020-06-14,17,True
5617,2021-07-29,24,True
5618,2023-09-28,19,True
5619,2025-04-05,21,True
5620,2025-07-22,28,True
5621,2023-01-05,17,False
5622,2023-06-06,20,False
5623,2024-12-29,34,False
5624,2023-05-20,17,True
5625,2023-03-05,74,False
5626,2025-07-07,50,False
5627,2024-09-08,22,False
5628,2025-07-12,20,True
5629,2021-06-13,29,True
5630,2023-04-02,17,False
5631,2025-02-02,16,False
5632,2020-08-24,22,True
5633,2024-09-14,25,True
5634,2021-03-01,27,True
5635,2024-09-30,21,True
5636,2023-08-26,52,False
5637,2021-04-09,17,True
5638,2022-09-30,18,True
5639,2024-02-26,33,False
5640,2023-09-22,18,True
5641,2022-08-05,18,True
5642,2025-06-30,28,False
5643,2023-03-14,19,True
5644,2023-01-24,25,True
5645,2020-06-26,20,False
5646,2025-07-28,20,False
5647,2021-02-08,16,False
5648,2023-04-16,28,True
5649,2024-09-25,18,True
5650,2021-06-10,24,False
5651,2023-04-13,22,True
5652,2021-07-10,24,True
5653,2024-08-03,25,True
5654,2023-06-30,29,True
5655,2025-03-23,20,True
5656,2025-06-25,51,True
5657,2023-10-28,16,True
5658,2024-06-22,24,False
5659,2023-06-11,40,True
5660,2022-06-13,33,True
5661,2023-10-27,19,True
5662,2025-07-12,20,True
5663,2022-07-23,19,False
5664,2021-10-25,35,False
5665,2022-06-18,20,False
5666,2022-08-14,29,False
5667,2020-07-10,29,False
5668,2022-12-28,117,True
5669,2022-12-13,30,True
5670,2023-07-29,20,True
5671,2022-04-20,17,True
5672,2023-08-27,24,True
5673,2025-06-05,25,True
5674,2025-09-07,16,True
5675,2023-07-22,20,True
5676,2020-06-02,30,True
5677,2025-09-24,22,True
5678,2024-05-24,43,False
5679,2022-01-12,17,True
5680,2020-10-22,36,False
5681,2020-10-09,42,False
5682,2021-01-05,43,True
5683,2020-06-06,17,True
5684,2025-07-04,30,True
5685,2023-06-01,21,False
5686,2024-05-03,17,True
5687,2024-12-12,22,True
5688,2024-09-10,19,True
5689,2025-06-10,42,True
5690,2025-09-21,33,False
5691,2022-08-19,18,True
5692,2025-08-31,20,True
5693,2024-06-19,23,True
5694,2020-07-06,25,False
5695,2024-02-26,44,False
5696,2024-03-15,37,True
5697,2025-07-08,27,True
5698,2022-05-27,24,True
5699,2023-07-24,16,True
5700,2020-02-14,53,False
5701,2021-12-29,22,True
5702,2020-06-26,63,True
5703,2023-03-24,29,True
5704,2024-11-03,89,True
5705,2021-05-27,35,True
5706,2023-04-14,17,True
5707,2021-05-17,21,True
5708,2020-09-05,24,False
5709,2023-02-12,20,True
5710,2020-07-17,23,True
5711,2023-07-28,18,True
5712,2020-04-24,26,True
5713,2020-08-19,29,True
5714,2023-06-11,19,True
5715,2023-08-01,84,True
5716,2020-04-16,27,True
5717,2023-07-10,20,True
5718,2025-01-19,17,True
5719,2024-06-18,27,False
5720,2020-09-18,24,True
5721,2023-08-03,39,True
5722,2024-01-22,25,True
5723,2020-05-16,18,True
5724,2025-03-22,69,False
5725,2025-07-09,32,True
5726,2025-03-03,24,True
5727,2024-11-29,28,True
5728,2024-07-15,33,True
5729,2023-09-22,17,True
5730,2024-02-15,28,True
5731,2024-09-28,22,True
5732,2023-12-17,33,True
5733,2021-12-12,20,False
5734,2022-06-03,21,True
5735,2025-06-28,68,True
5736,2020-03-03,51,True
5737,2024-04-28,15,False
5738,2025-09-06,49,True
5739,2024-05-25,25,False
5740,2025-12-09,20,True
5741,2024-03-18,19,True
5742,2020-05-05,19,False
5743,2024-12-08,21,False
5744,2021-09-03,18,True
5745,2022-08-27,18,True
5746,2021-10-17,19,True
5747,2021-08-14,30,True
5748,2022-08-09,27,False
5749,2022-06-06,34,True
5750,2023-09-22,25,True
5751,2024-10-18,18,True
5752,2021-09-18,33,True
5753,2021-06-08,19,True
5754,2024-01-03,36,True
5755,2024-01-15,18,True
5756,2025-07-03,21,False
5757,2020-02-28,23,True
5758,2025-03-13,36,True
5759,2023-03-20,28,True
5760,2023-09-07,26,True
5761,2020-08-01,80,True
5762,2022-08-11,16,False
5763,2021-06-25,19,False
5764,2021-07-27,19,False
5765,2023-01-18,16,True
5766,2024-10-16,20,False
5767,2024-07-14,37,True
5768,2023-07-31,21,True
5769,2023-05-27,23,True
5770,2022-08-05,17,True
5771,2025-09-28,20,True
5772,2023-06-24,22,True
5773,2021-07-27,36,True
5774,2021-06-27,17,True
5775,2023-08-26,22,True
5776,2023-03-27,46,False
5777,2020-01-29,22,False
5778,2024-12-20,16,True
5779,2024-05-18,53,True
5780,2023-12-15,38,True
5781,2020-07-04,41,True
5782,2022-04-17,17,False
5783,2025-08-14,62,True
5784,2025-04-17,20,False
5785,2021-09-03,22,False
5786,2020-11-27,20,True
5787,2022-08-31,43,False
5788,2022-03-26,24,True
5789,2024-02-28,33,True
5790,2025-09-20,27,False
5791,2022-04-21,25,True
5792,2020-06-26,19,True
5793,2025-06-28,76,True
5794,2020-05-18,17,False
5795,2025-09-04,32,True
5796,2023-12-25,31,False
5797,2025-08-22,48,True
5798,2021-05-01,56,True
5799,2020-05-29,25,True
5800,2022-11-20,34,True
5801,2022-09-02,74,True
5802,2021-12-26,25,False
5803,2025-09-10,19,True
5804,2024-11-22,23,False
5805,2023-12-15,18,True
5806,2020-12-18,31,True
5807,2024-07-03,46,True
5808,2024-06-23,25,True
5809,2022-08-01,17,True
5810,2025-08-01,45,True
5811,2021-01-02,16,False
5812,2021-08-13,17,True
5813,2020-06-27,24,True
5814,2024-09-15,29,False
5815,2023-09-08,32,False
5816,2021-10-28,25,False
5817,2020-12-21,73,False
5818,2020-05-26,27,True
5819,2021-01-01,45,False
5820,2022-09-04,39,False
5821,2021-07-18,18,False
5822,2021-08-01,24,True
5823,2025-06-01,96,False
5824,2023-02-27,22,True
5825,2024-06-27,21,True
5826,2020-05-10,28,True
5827,2022-04-29,22,False
5828,2022-10-19,20,True
5829,2021-03-14,22,False
5830,2020-09-05,58,True
5831,2025-05-16,25,True
5832,2025-08-18,18,True
5833,2020-07-17,17,True
5834,2022-03-01,103,True
5835,2025-09-11,24,True
5836,2020-07-21,32,True
5837,2023-10-09,20,True
5838,2025-09-27,30,True
5839,2025-10-12,59,False
5840,2022-09-27,21,True
5841,2020-12-18,32,True
5842,2021-05-10,17,True
5843,2025-06-19,89,False
5844,2025-07-16,30,True
5845,2023-08-21,22,True
5846,2024-08-10,23,True
5847,2024-07-09,22,False
5848,2023-12-15,22,True
5849,2024-12-08,15,True
5850,2024-03-10,25,True
5851,2023-05-07,25,False
5852,2021-07-06,33,True
5853,2024-07-14,22,True
5854,2022-09-30,20,True
5855,2021-09-15,26,False
5856,2024-09-22,17,False
5857,2024-04-20,28,True
5858,2025-08-16,16,True
5859,2020-12-27,47,True
5860,2023-10-29,37,True
5861,2021-07-15,19,True
5862,2025-07-05,36,False
5863,2020-08-10,27,True
5864,2023-11-25,19,True
5865,2024-09-09,16,False
5866,2022-03-22,30,True
5867,2025-09-05,20,False
5868,2025-03-05,47,True
5869,2021-09-14,26,False
5870,2020-01-28,20,False
5871,2021-09-17,75,False
5872,2021-08-29,34,True
5873,2025-06-20,14,True
5874,2025-09-21,22,False
5875,2020-07-05,18,True
5876,2022-09-27,20,False
5877,2023-06-10,25,True
5878,2020-08-02,31,True
5879,2022-06-04,29,True
5880,2021-11-05,46,True
5881,2023-05-14,36,False
5882,2023-12-13,34,False
5883,2024-05-16,29,True
5884,2020-09-25,53,False
5885,2024-10-18,23,True
5886,2024-02-14,23,False
5887,2025-06-18,16,False
5888,2022-08-31,46,True
5889,2025-06-24,25,True
5890,2025-04-28,185,True
5891,2022-08-18,22,False
5892,2022-06-10,27,True
5893,2025-08-10,34,False
5894,2024-06-09,19,False
5895,2025-08-04,31,True
5896,2024-09-17,27,False
5897,2023-08-23,23,True
5898,2020-08-30,49,True
5899,2021-09-11,19,False
5900,2025-09-23,30,True
5901,2021-11-13,59,True
5902,2020-08-02,20,True
5903,2024-05-31,23,True
5904,2024-07-02,115,False
5905,2021-09-03,33,False
5906,2021-09-18,22,True
5907,2022-09-24,39,True
5908,2020-03-20,21,False
5909,2024-09-07,17,True
5910,2021-11-05,56,True
5911,2025-03-15,19,False
5912,2024-09-24,125,False
5913,2023-12-14,22,True
5914,2021-12-03,97,False
5915,2023-03-04,18,True
5916,2022-08-26,45,True
5917,2022-01-23,33,True
5918,2025-02-23,40,True
5919,2022-11-04,43,True
5920,2024-12-29,22,False
5921,2020-08-17,18,False
5922,2020-09-30,26,True
5923,2025-10-10,29,False
5924,2023-07-28,22,True
5925,2023-02-07,30,True
5926,2023-03-28,30,True
5927,2021-06-10,19,True
5928,2024-06-14,31,True
5929,2020-07-24,24,False
5930,2023-07-10,20,True
5931,2023-07-07,39,True
5932,2025-07-19,20,False
5933,2023-04-08,22,True
5934,2020-09-25,27,True
5935,2023-07-09,56,True
5936,2020-08-01,28,True
5937,2021-05-16,34,False
5938,2020-04-24,23,True
5939,2023-02-20,25,True
5940,2020-07-24,26,True
5941,2022-09-24,30,True
5942,2025-08-10,23,True
5943,2024-06-15,55,True
5944,2020-07-14,23,True
5945,2021-06-20,17,True
5946,2024-01-27,158,True
5947,2025-06-25,23,False
5948,2020-04-30,54,False
5949,2024-10-16,57,True
5950,2023-06-26,43,True
5951,2023-06-07,24,True
5952,2025-09-10,30,True
5953,2024-07-19,18,True
5954,2025-03-02,87,True
5955,2022-03-19,20,False
5956,2023-06-17,24,True
5957,2023-08-31,27,False
5958,2021-11-20,25,True
5959,2023-07-07,21,True
5960,2021-07-05,57,False
5961,2020-10-08,43,True
5962,2022-05-31,30,False
5963,2024-07-08,23,True
5964,2025-07-20,46,False
5965,2022-09-10,22,False
5966,2023-10-07,64,True
5967,2020-08-15,27,False
5968,2025-07-06,51,True
5969,2023-07-04,25,True
5970,2024-08-28,27,True
5971,2024-09-14,51,True
5972,2021-07-30,102,True
5973,2023-04-20,64,True
5974,2025-09-13,41,False
5975,2020-07-30,35,True
5976,2024-03-02,22,False
5977,2025-09-15,30,True
5978,2021-09-22,19,True
5979,2025-04-13,31,False
5980,2025-08-11,32,False
5981,2024-07-19,16,False
5982,2021-06-29,27,True
5983,2022-01-05,32,True
5984,2020-05-10,25,True
5985,2024-12-24,31,True
5986,2025-03-01,18,True
5987,2023-09-21,20,True
5988,2022-03-13,45,True
5989,2020-07-13,26,False
5990,2024-07-26,31,False
5991,2024-06-23,21,True
5992,2025-07-17,26,True
5993,2024-06-28,16,True
5994,2024-12-14,40,True
5995,2024-07-17,76,False
5996,2023-09-17,19,True
5997,2022-08-04,19,False
5998,2025-07-04,32,True
5999,2023-11-05,60,False
6000,2022-07-01,26,True
6001,2020-07-22,18,False
6002,2021-09-10,24,True
6003,2023-06-04,19,True
6004,2021-08-22,21,True
6005,2021-06-17,23,True
6006,2023-04-13,19,True
6007,2021-01-13,20,False
6008,2024-09-21,27,True
6009,2022-11-06,29,True
6010,2023-07-10,17,False
6011,2020-10-23,31,True
6012,2021-12-02,23,True
6013,2022-07-15,37,False
6014,2024-09-30,39,True
6015,2024-08-16,21,True
6016,2021-06-19,35,False
6017,2023-09-01,20,True
6018,2021-07-14,54,False
6019,2025-11-18,20,True
6020,2025-09-03,31,True
6021,2023-06-28,24,True
6022,2024-04-28,19,False
6023,2024-09-22,41,False
6024,2024-06-16,21,True
6025,2024-05-03,17,True
6026,2025-09-11,15,True
6027,2023-08-07,20,True
6028,2023-09-24,56,False
6029,2025-02-28,52,False
6030,2024-01-13,20,False
6031,2024-06-30,23,True
6032,2021-07-03,22,True
6033,2022-05-21,18,True
6034,2020-10-23,19,True
6035,2023-01-24,43,True
6036,2022-09-08,33,False
6037,2025-12-21,30,True
6038,2023-08-25,18,True
6039,2024-09-04,27,True
6040,2022-01-05,16,False
6041,2024-12-24,40,False
6042,2023-08-30,29,True
6043,2024-04-21,18,False
6044,2021-09-14,66,True
6045,2023-06-10,16,True
6046,2023-09-22,34,True
6047,2023-07-29,34,True
6048,2025-07-20,18,True
6049,2025-06-29,26,True
6050,2025-09-26,17,True
6051,2024-01-05,15,True
6052,2025-09-27,19,True
6053,2024-12-28,21,False
6054,2021-08-16,36,True
6055,2022-08-05,27,True
6056,2021-07-08,27,True
6057,2020-01-16,19,True
6058,2021-03-20,22,True
6059,2020-01-16,19,True
6060,2024-06-15,18,True
6061,2022-08-02,21,False
6062,2021-10-18,27,True
6063,2024-08-04,21,False
6064,2024-12-28,23,False
6065,2025-10-03,37,True
6066,2023-10-04,22,True
6067,2022-09-15,18,True
6068,2021-09-27,34,True
6069,2021-06-18,29,True
6070,2021-06-06,30,True
6071,2022-07-13,35,True
6072,2025-12-01,32,True
6073,2020-01-04,27,True
6074,2021-04-23,119,True
6075,2021-03-21,18,True
6076,2024-06-12,21,False
6077,2022-03-13,43,True
6078,2022-09-10,28,True
6079,2020-10-27,38,True
6080,2022-07-08,28,True
6081,2020-08-15,56,True
6082,2023-05-04,19,True
6083,2020-08-08,55,False
6084,2024-09-08,49,True
6085,2023-07-02,18,True
6086,2024-06-20,35,True
6087,2022-07-24,26,True
6088,2022-06-10,21,True
6089,2020-08-09,16,True
6090,2023-03-31,19,True
6091,2023-02-25,37,True
6092,2022-09-23,39,True
6093,2024-07-10,24,True
6094,2024-12-28,39,False
6095,2024-07-22,43,False
6096,2020-10-10,28,True
6097,2023-09-08,20,True
6098,2020-07-18,32,True
6099,2024-04-13,33,False
6100,2022-06-10,36,True
6101,2020-09-19,41,True
6102,2025-04-15,18,True
6103,2023-08-28,22,True
6104,2022-03-21,16,True
6105,2020-04-22,38,True
6106,2023-05-19,24,True
6107,2025-07-30,32,False
6108,2023-08-07,17,False
6109,2025-09-27,57,False
6110,2020-09-25,18,True
6111,2023-07-04,38,False
6112,2024-09-19,28,False
6113,2023-04-07,24,False
6114,2020-07-31,24,True
6115,2023-07-22,21,True
6116,2023-08-26,53,True
6117,2024-06-26,26,False
6118,2024-08-04,18,True
6119,2024-08-16,23,True
6120,2023-12-22,28,True
6121,2021-06-11,41,True
6122,2022-07-08,21,False
6123,2024-08-23,22,True
6124,2025-09-05,26,True
6125,2020-07-17,41,False
6126,2023-05-13,18,True
6127,2021-10-18,33,False
6128,2021-06-22,22,True
6129,2023-01-24,23,True
6130,2023-08-19,88,True
6131,2020-02-05,24,True
6132,2024-08-27,38,True
6133,2024-11-12,37,False
6134,2025-09-19,18,True
6135,2021-02-21,16,True
6136,2023-08-05,40,False
6137,2022-08-04,19,True
6138,2022-01-08,17,True
6139,2023-07-01,45,True
6140,2024-08-30,19,True
6141,2020-03-25,20,True
6142,2025-09-24,86,False
6143,2024-10-06,17,True
6144,2024-07-23,18,True
6145,2024-08-03,22,True
6146,2022-06-19,24,True
6147,2024-07-24,19,False
6148,2022-06-16,18,True
6149,2025-06-29,61,False
6150,2021-02-08,29,True
6151,2021-09-11,35,True
6152,2023-06-13,25,False
6153,2021-11-12,30,True
6154,2022-07-31,42,True
6155,2022-12-06,19,False
6156,2025-03-25,29,True
6157,2023-03-28,37,True
6158,2022-04-19,63,True
6159,2021-07-19,84,False
6160,2022-07-13,27,True
6161,2023-03-02,48,False
6162,2024-07-17,15,True
6163,2020-09-05,63,False
6164,2021-06-18,20,True
6165,2022-06-07,24,True
6166,2022-04-11,32,True
6167,2022-06-22,25,True
6168,2024-09-13,29,True
6169,2021-11-30,65,True
6170,2023-01-09,23,False
6171,2023-09-09,19,True
6172,2021-07-01,76,False
6173,2024-06-14,34,True
6174,2023-06-09,83,True
6175,2022-08-28,41,False
6176,2024-10-06,18,False
6177,2021-07-14,36,True
6178,2025-06-11,19,True
6179,2023-06-25,26,True
6180,2023-08-23,25,True
6181,2025-06-01,17,False
6182,2024-11-03,20,True
6183,2023-08-13,103,True
6184,2024-07-26,29,True
6185,2022-08-12,24,True
6186,2023-06-09,76,True
6187,2020-06-26,23,False
6188,2020-07-30,25,True
6189,2024-12-16,44,True
6190,2020-06-23,22,False
6191,2021-01-10,20,True
6192,2024-09-15,16,False
6193,2020-01-05,19,True
6194,2021-08-30,19,True
6195,2023-07-23,28,True
6196,2023-08-06,21,False
6197,2024-08-24,99,False
6198,2023-01-24,19,True
6199,2023-02-06,57,True
6200,2024-06-22,29,True
6201,2022-12-29,39,True
6202,2023-08-22,38,False
6203,2025-06-28,16,True
6204,2022-07-03,26,True
6205,2022-06-14,24,True
6206,2020-01-13,18,True
6207,2023-08-27,32,False
6208,2020-04-18,71,True
6209,2023-01-18,15,True
6210,2024-09-26,22,True
6211,2023-06-11,18,True
6212,2021-08-15,27,True
6213,2024-09-04,23,False
6214,2021-08-15,21,True
6215,2024-06-30,37,True
6216,2023-08-25,67,False
6217,2021-01-13,148,True
6218,2025-07-07,20,True
6219,2021-05-05,16,True
6220,2025-11-23,34,True
6221,2020-01-27,66,True
6222,2021-08-07,39,True
6223,2021-05-02,66,True
6224,2020-02-21,24,True
6225,2024-06-30,21,True
6226,2024-04-08,28,True
6227,2024-09-11,23,True
6228,2021-07-30,36,False
6229,2022-08-26,43,False
6230,2023-12-05,45,True
6231,2022-08-20,33,False
6232,2024-04-23,29,True
6233,2023-09-22,39,False
6234,2020-08-29,16,True
6235,2024-08-29,29,True
6236,2024-06-16,27,False
6237,2023-11-24,29,False
6238,2020-11-20,25,True
6239,2021-08-13,32,False
6240,2022-06-24,21,True
6241,2021-08-28,48,True
6242,2021-06-25,33,True
6243,2024-09-27,28,True
6244,2023-09-27,21,False
6245,2023-07-01,39,False
6246,2021-06-23,29,True
6247,2025-07-24,20,True
6248,2021-04-01,26,False
6249,2024-09-14,35,True
6250,2025-09-20,34,True
6251,2024-06-23,33,True
6252,2025-12-05,27,True
6253,2023-11-05,45,False
6254,2021-06-12,51,True
